RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
2477.0,15617136.0,Mazzanti,451,Germany,Female,38.0,9,61482.47,1.0,1,1,167538.66,0,0,1,,628
2478.0,15760294.0,Endrizzi,512,France,Female,41.0,8,145150.28,1.0,1,0,64869.32,1,1,4,SILVER,358
2479.0,15652808.0,Monaldo,,France,Female,41.0,5,126670.37,1.0,1,0,102426.06,0,invalid_value,4,SILVER,795
2480.0,15657139.0,Otutodilinna,652,France,Female,40.0,8,84390.8,2.0,0,1,107876.2,0,0,4,SILVER,306
2481.0,15803790.0,Allen,638,Germany,Male,37.0,2,89728.86,2.0,1,1,37294.88,0,0,,DIAMOND,799
2482.0,15764105.0,Milne,475,France,Female,57.0,1,0.0,,1,0,89248.99,0,0,2,GOLD,372
2483.0,15672610.0,Somadina,567,Spain,Male,40.0,4,118628.8,,0,0,91973.63,0,0,1,PLATINUM,892
2484.0,15766896.0,Chieloka,750,France,Male,37.0,3,0.0,2.0,1,0,16870.2,0,0,2,SILVER,809
2485.0,15587735.0,Chukwuebuka,850,France,Male,39.0,6,96863.13,1.0,1,1,121681.19,0,0,4,DIAMOND,883
2486.0,15659501.0,Chioke,753,France,Female,38.0,6,142263.45,1.0,0,1,33730.43,0,0,4,DIAMOND,351
2487.0,15745001.0,invalid_value,invalid_value,Spain,Female,36.0,7,0.0,2.0,1,0,104786.59,0,0,2,GOLD,381
2488.0,15651140.0,Doherty,710,France,Female,32.0,3,0.0,1.0,1,0,94790.34,0,0,1,SILVER,
2489.0,15571148.0,Baranov,645,Spain,Female,21.0,1,0.0,2.0,0,0,28726.07,0,0,5,GOLD,469
,15776824.0,Rossi,714,France,Male,28.0,6,122724.37,1.0,1,1,67057.27,0,0,1,DIAMOND,892
2491.0,15633141.0,Robinson,696,Germany,Female,35.0,4,174902.26,1.0,1,0,69079.85,0,0,2,PLATINUM,720
2492.0,15764174.0,Bidencope,612,Spain,Female,26.0,4,0.0,2.0,1,1,179780.74,0,0,2,GOLD,516
2493.0,15778155.0,T'ien,520,Germany,Female,31.0,3,108914.17,1.0,1,1,183572.39,1,1,3,SILVER,560
2494.0,15715920.0,De Bernales,782,Spain,Male,23.0,10,98052.66,1.0,1,invalid_value,142587.32,0,0,,PLATINUM,565
2495.0,15671917.0,Wade,,France,Male,46.0,5,123873.19,1.0,1,1,177844.06,0,0,2,PLATINUM,742
2496.0,15666548.0,Chung,466,Germany,Female,56.0,2,111920.13,3.0,1,0,197634.11,1,1,3,SILVER,586
2497.0,15625623.0,Stevenson,567,France,Female,45.0,4,0.0,2.0,0,1,121053.19,0,0,3,GOLD,525
2498.0,15748123.0,Chienezie,613,France,Male,20.0,3,0.0,2.0,1,1,149613.77,0,0,1,GOLD,817
2499.0,15648735.0,Cashin,718,France,Male,37.0,8,0.0,2.0,1,1,142.81,0,0,5,GOLD,720
2500.0,15634974.0,Seppelt,614,France,Female,37.0,8,75150.34,4.0,0,1,131766.67,1,1,1,GOLD,516
2501.0,15713378.0,Brownless,711,France,Male,38.0,10,,2.0,0,0,53311.78,0,0,1,DIAMOND,784
2502.0,15753370.0,McDonald,691,Germany,Female,38.0,5,114753.76,1.0,1,0,107665.02,0,0,4,SILVER,490
2503.0,15782659.0,Mamelu,527,France,Male,32.0,0,0.0,1.0,1,0,109523.88,0,0,3,SILVER,987
2504.0,15583364.0,McGregor,476,France,Female,32.0,6,111871.93,1.0,0,0,112132.86,0,0,3,GOLD,988
2505.0,15625942.0,McDonald,619,Spain,Female,45.0,0,0.0,2.0,0,0,113645.4,0,0,4,SILVER,315
,15720284.0,Crawford,607,Germany,Female,37.0,4,135927.06,1.0,0,0,180890.4,0,0,1,PLATINUM,476
2507.0,15679642.0,Feng,695,Spain,Male,44.0,8,0.0,2.0,1,1,70974.13,0,0,2,DIAMOND,544
2508.0,15628007.0,Genovese,653,,Male,33.0,1,0.0,2.0,0,0,53379.52,0,0,4,PLATINUM,572
2509.0,15661974.0,Pirozzi,677,France,Male,46.0,2,57037.74,1.0,1,1,158531.01,0,0,1,GOLD,870
2510.0,15689341.0,Gibbs,655,France,invalid_value,50.0,10,0.0,4.0,1,0,179267.94,1,1,1,GOLD,889
2511.0,15607993.0,Milne,625,France,Female,52.0,2,79468.96,1.0,1,1,84606.03,0,0,2,PLATINUM,invalid_value
invalid_value,15693267.0,Dickson,679,Germany,Female,34.0,7,121063.85,1.0,1,,56984.58,0,0,1,GOLD,564
2513.0,15769522.0,O'Connor,734,France,Male,51.0,1,118537.47,1.0,1,1,116912.45,0,0,,DIAMOND,697
2514.0,15755825.0,McGuirk,666,France,Male,39.0,10,0.0,2.0,1,0,102999.33,0,0,5,SILVER,888
2515.0,15598175.0,Toscani,,Germany,Female,26.0,4,105082.07,2.0,1,0,132801.57,0,0,1,GOLD,949
2516.0,15744327.0,Ruth,564,France,Male,40.0,4,0.0,1.0,1,0,85455.62,1,1,2,GOLD,344
2517.0,15798666.0,Hughes,814,France,Female,36.0,6,0.0,2.0,1,1,98657.01,0,0,5,SILVER,780
2518.0,15577064.0,Onyekaozulu,592,Germany,Male,36.0,2,104702.65,2.0,1,0,107948.72,0,0,3,PLATINUM,757
2519.0,15759436.0,Aksenov,758,France,Female,50.0,2,95813.76,3.0,1,1,67944.09,1,1,2,PLATINUM,525
2520.0,15690231.0,K'ung,612,Spain,Female,62.0,0,167026.61,2.0,1,1,192892.05,0,0,1,PLATINUM,739
2521.0,15751561.0,Meng,498,Germany,Male,61.0,7,102453.26,1.0,1,0,187247.56,1,1,2,DIAMOND,727
2522.0,15739068.0,Nwoye,638,Germany,Male,25.0,4,148045.45,2.0,1,1,114722.42,0,0,2,SILVER,537
2523.0,15758056.0,Calabresi,558,France,Male,35.0,1,0.0,2.0,0,0,111687.57,0,0,4,DIAMOND,875
2524.0,15742269.0,Milano,756,France,Female,24.0,invalid_value,0.0,2.0,1,0,184182.25,0,0,5,DIAMOND,896
2525.0,15726490.0,Kirby,782,Spain,Male,52.0,4,0.0,1.0,1,1,52759.82,1,1,4,GOLD,741
2526.0,15738411.0,Ho,505,France,Male,invalid_value,10,104498.79,1.0,0,1,126451.14,0,0,3,DIAMOND,244
2527.0,15727919.0,Chukwuemeka,671,Spain,Female,29.0,6,0.0,2.0,0,0,12048.67,0,0,2,GOLD,328
2528.0,15709396.0,Hale,801,France,Male,42.0,6,0.0,2.0,1,1,95804.33,0,0,1,SILVER,361
2529.0,15654106.0,K?,604,France,Male,26.0,8,149542.52,2.0,0,1,197911.52,0,0,1,SILVER,683
2530.0,15621653.0,Rice,716,France,Female,29.0,10,87946.39,1.0,1,invalid_value,182531.74,0,0,1,GOLD,660
2531.0,15598086.0,Brown,624,France,Female,45.0,3,68639.57,1.0,1,0,168002.31,1,1,2,DIAMOND,553
2532.0,15752300.0,Sagese,607,Germany,Male,47.0,4,148826.32,1.0,1,1,79450.61,0,0,5,GOLD,837
2533.0,15658693.0,Aksyonova,827,France,Female,60.0,2,0.0,2.0,0,1,60615.83,invalid_value,0,3,DIAMOND,750
2534.0,15631838.0,Findlay,606,France,Male,61.0,5,108166.09,2.0,0,1,8643.21,0,0,3,DIAMOND,386
2535.0,15803804.0,Walker,717,Germany,Female,35.0,5,103214.71,1.0,1,0,172172.7,0,0,4,GOLD,880
2536.0,15578809.0,Hao,651,Germany,Male,40.0,1,134760.21,2.0,0,0,174434.06,1,1,4,SILVER,741
2537.0,15752026.0,Hammer,691,France,Male,58.0,3,0.0,1.0,0,1,194930.3,1,1,2,PLATINUM,974
2538.0,15723706.0,,573,France,Female,33.0,0,90124.64,1.0,1,0,137476.71,0,0,5,DIAMOND,574
2539.0,15752838.0,Lucas,723,Spain,Male,38.0,6,0.0,2.0,1,1,94415.6,0,0,,PLATINUM,500
2540.0,15569571.0,Davydova,584,Germany,Female,46.0,6,87361.02,2.0,1,0,120376.87,1,1,4,PLATINUM,400
2541.0,15769703.0,West,550,Germany,Female,45.0,8,111257.59,1.0,0,0,97623.42,1,1,1,SILVER,448
2542.0,15679770.0,Smith,611,France,Female,61.0,3,131583.59,4.0,0,1,66238.23,1,1,3,PLATINUM,755
2543.0,invalid_value,Mai,549,Germany,Male,invalid_value,9,95020.8,3.0,invalid_value,1,131710.59,1,1,5,DIAMOND,793
2544.0,15655192.0,Fiorentino,850,Spain,Female,24.0,1,0.0,2.0,0,1,69052.87,0,0,3,SILVER,888
2545.0,15709487.0,Freeman,668,Germany,Male,34.0,5,80242.37,2.0,0,0,56780.97,0,0,3,GOLD,872
2546.0,15687130.0,Nkemjika,686,France,Female,43.0,0,0.0,1.0,1,1,170072.9,0,0,5,PLATINUM,929
2547.0,15755178.0,Ramos,660,France,Male,50.0,1,0.0,3.0,1,1,191849.15,1,1,5,SILVER,967
2548.0,15634772.0,Mario,682,Spain,Female,59.0,0,122661.39,1.0,0,1,84803.76,0,0,1,PLATINUM,686
2549.0,15617197.0,Chien,524,France,Male,50.0,4,0.0,2.0,1,1,31840.59,1,1,2,SILVER,292
2550.0,15631240.0,Dubinina,645,France,Female,36.0,8,0.0,2.0,1,1,12096.61,1,1,2,PLATINUM,608
2551.0,,Wang,850,France,Male,42.0,0,0.0,2.0,1,0,44165.84,0,0,2,SILVER,377
2552.0,15631310.0,Hsieh,537,,invalid_value,53.0,3,0.0,1.0,1,1,91406.62,0,0,4,PLATINUM,238
2553.0,,Moran,invalid_value,Spain,Female,46.0,7,81742.84,2.0,1,0,83282.21,0,0,3,PLATINUM,381
2554.0,15732270.0,Hung,727,Spain,Male,71.0,8,0.0,1.0,1,1,198446.91,1,1,4,GOLD,869
2555.0,15739357.0,Moss,756,Spain,Male,30.0,2,145127.85,1.0,0,0,7554.68,0,0,2,SILVER,774
2556.0,,Fedorova,755,France,invalid_value,38.0,9,,1.0,1,0,80416.16,0,0,3,DIAMOND,416
2557.0,15567486.0,Li,634,Spain,Female,41.0,4,0.0,2.0,1,1,164549.74,0,0,4,DIAMOND,311
2558.0,15714634.0,Nebechi,837,France,Male,26.0,4,89900.24,2.0,1,0,175477.03,0,0,2,DIAMOND,265
2559.0,15727021.0,Obialo,727,Germany,Female,30.0,8,119027.28,2.0,1,1,137903.54,0,0,5,GOLD,515
2560.0,15650670.0,Bateson,567,Germany,Female,40.0,2,105222.86,2.0,1,0,93795.86,0,0,1,SILVER,975
2561.0,,Long,650,Spain,Female,30.0,,0.0,1.0,0,0,67997.13,1,1,4,GOLD,963
2562.0,15729763.0,Nelson,655,Spain,Male,34.0,1,116114.93,1.0,1,1,49492.15,0,0,5,GOLD,601
2563.0,15646566.0,Bell,763,,Female,58.0,9,187911.55,1.0,0,1,35825.18,0,0,5,PLATINUM,871
2564.0,15645463.0,Udinese,843,France,Female,27.0,5,0.0,2.0,1,1,67494.23,invalid_value,0,1,DIAMOND,invalid_value
2565.0,15672144.0,Mao,667,France,Female,38.0,6,144432.04,1.0,1,1,73963.17,1,1,1,SILVER,403
2566.0,15596088.0,Fanucci,705,France,Female,50.0,4,77065.9,2.0,0,1,145159.26,0,0,4,PLATINUM,726
2567.0,15614878.0,Yeh,660,Germany,Female,29.0,6,180520.29,1.0,1,1,123850.58,0,0,2,SILVER,988
2568.0,15635240.0,Onuoha,553,France,Male,42.0,1,0.0,2.0,,0,23822.04,0,0,3,PLATINUM,425
2569.0,15775905.0,Moore,612,Germany,Female,47.0,6,130024.87,1.0,1,1,45750.21,1,1,4,PLATINUM,705
2570.0,15700657.0,Thornton,641,Germany,Female,40.0,2,110086.69,1.0,1,0,159773.14,0,0,4,DIAMOND,413
2571.0,15611905.0,Warlow-Davies,513,Spain,Female,31.0,5,174853.46,1.0,1,0,84238.63,0,0,invalid_value,SILVER,640
2572.0,15652527.0,Champion,680,France,Male,44.0,7,108724.98,1.0,0,1,72330.46,0,0,4,GOLD,973
2573.0,15785865.0,Mazzanti,711,France,Male,58.0,9,91285.13,2.0,1,1,26767.85,0,0,3,DIAMOND,949
2574.0,15645942.0,Macleod,689,Spain,Male,40.0,2,0.0,2.0,1,1,164768.82,0,0,4,GOLD,490
2575.0,15688691.0,Lei,665,Germany,Female,51.0,9,110610.41,2.0,0,1,1112.76,1,1,2,GOLD,843
2576.0,15592736.0,,551,Germany,Male,54.0,5,102994.04,1.0,1,0,176680.16,1,1,2,DIAMOND,289
2577.0,15673529.0,Lombardo,645,Spain,Male,36.0,4,59893.85,2.0,1,0,43999.64,0,0,5,DIAMOND,420
2578.0,15724145.0,William,,Germany,Male,29.0,8,149318.55,1.0,1,0,140746.13,0,0,1,PLATINUM,564
2579.0,15704629.0,Wright,582,France,Female,32.0,1,116409.55,1.0,0,1,152790.92,0,0,4,SILVER,519
2580.0,15597896.0,Ozoemena,365,Germany,Male,30.0,0,127760.07,1.0,1,0,81537.85,1,1,4,DIAMOND,342
2581.0,15731790.0,Boyle,697,Germany,Female,38.0,6,132591.36,1.0,1,1,7387.8,1,1,3,DIAMOND,invalid_value
2582.0,15634719.0,Chinwendu,704,France,Male,31.0,0,0.0,2.0,1,0,183038.33,0,invalid_value,1,DIAMOND,349
2583.0,15703205.0,Uwaezuoke,656,France,Female,46.0,5,113402.14,2.0,1,1,138849.06,0,0,4,SILVER,605
2584.0,15567333.0,Archambault,712,France,Female,31.0,7,0.0,2.0,1,0,170333.38,0,0,4,SILVER,754
2585.0,15754537.0,Ko,,France,Male,40.0,0,0.0,1.0,0,0,60416.76,0,0,4,SILVER,724
2586.0,15612030.0,Udegbulam,724,France,Male,28.0,9,0.0,2.0,1,1,100240.2,0,0,2,GOLD,664
2587.0,15573242.0,Greene,691,France,Male,50.0,6,136953.47,1.0,1,1,2704.98,0,0,5,PLATINUM,469
2588.0,15601892.0,Hunter,563,France,Male,33.0,8,invalid_value,2.0,0,1,68815.05,0,0,5,PLATINUM,983
2589.0,15663885.0,Blinova,741,France,Male,32.0,5,0.0,1.0,1,1,64839.23,0,invalid_value,3,SILVER,485
2590.0,invalid_value,De Garis,778,France,Male,44.0,8,invalid_value,1.0,1,0,144494.94,0,0,1,DIAMOND,830
2591.0,15710450.0,Okwudiliolisa,848,Spain,Male,22.0,7,120811.89,1.0,1,1,185510.34,0,0,5,GOLD,295
2592.0,15790846.0,Ts'ai,634,,Male,38.0,2,148430.55,1.0,1,1,56055.72,0,0,5,PLATINUM,808
2593.0,15658956.0,Tuan,505,Germany,Male,40.0,6,,2.0,1,1,155061.97,0,0,1,DIAMOND,910
2594.0,15755223.0,Tseng,692,Germany,Male,53.0,7,150926.99,2.0,0,0,119817.19,0,0,2,SILVER,357
2595.0,,Holmwood,537,Germany,Female,47.0,6,103163.35,1.0,1,0,16259.64,1,1,3,SILVER,367
2596.0,15737310.0,Thompson,633,France,Male,29.0,10,130206.28,1.0,1,0,184654.87,0,0,5,GOLD,957
2597.0,15763665.0,Y?,833,France,Female,28.0,4,136674.51,2.0,0,0,5278.78,0,0,5,GOLD,502
2598.0,15668818.0,Chidubem,592,Spain,Female,40.0,2,,1.0,1,1,113244.73,0,0,5,PLATINUM,482
2599.0,15765812.0,Trevisani,587,Spain,Male,48.0,1,0.0,2.0,1,1,8908.0,0,0,5,DIAMOND,660
2600.0,15704844.0,Hsiung,550,Spain,Male,62.0,7,80927.56,1.0,0,1,64490.67,,0,5,GOLD,679
2601.0,15744582.0,Randall,680,France,Female,24.0,10,0.0,3.0,1,invalid_value,154971.63,1,1,3,SILVER,434
2602.0,15616700.0,Leach,622,Spain,Female,41.0,9,0.0,2.0,1,1,155786.39,0,0,3,PLATINUM,292
2603.0,15683521.0,Godfrey,594,Germany,Male,28.0,0,142574.71,2.0,1,0,129084.82,0,0,5,GOLD,689
2604.0,15583049.0,Wallace,643,Germany,Female,34.0,7,160426.07,invalid_value,0,1,188533.11,0,0,3,GOLD,806
2605.0,15643752.0,Wei,540,France,Male,25.0,5,116160.23,,1,0,13411.67,0,,5,SILVER,906
2606.0,15620398.0,Mitchell,635,Spain,Female,34.0,5,98683.47,2.0,1,0,15733.19,0,0,3,SILVER,558
2607.0,15715707.0,Light,657,France,Male,32.0,3,118829.03,2.0,1,1,73127.61,0,0,2,DIAMOND,343
2608.0,15814209.0,Capon,814,France,Male,31.0,1,118870.92,1.0,1,0,101704.19,0,invalid_value,3,DIAMOND,400
2609.0,15733768.0,Hou,600,France,Male,32.0,1,0.0,1.0,1,invalid_value,101986.16,0,0,4,SILVER,324
2610.0,15755242.0,Rowe,682,France,Female,46.0,2,0.0,1.0,1,1,114442.66,0,0,3,DIAMOND,257
2611.0,15729412.0,Holloway,682,France,Male,38.0,4,107192.38,,1,1,15669.17,0,0,3,PLATINUM,459
2612.0,,O'Sullivan,566,France,Male,42.0,3,108010.78,1.0,1,1,157486.1,0,0,3,GOLD,509
2613.0,,Udinesi,550,Spain,Male,34.0,3,0.0,2.0,0,0,131281.28,0,0,5,SILVER,806
2614.0,15665221.0,Nwebube,630,France,Male,26.0,7,129837.72,2.0,0,1,197001.15,0,0,1,DIAMOND,716
,15640846.0,Chibueze,546,Germany,Female,58.0,3,106458.31,4.0,1,0,128881.87,1,1,5,SILVER,369
2616.0,15700209.0,Walker,486,France,Male,63.0,9,97009.15,1.0,1,1,85101.0,0,0,1,GOLD,575
2617.0,15658360.0,Gregory,762,Spain,Male,35.0,9,122929.42,2.0,0,0,149822.04,0,0,3,SILVER,504
2618.0,invalid_value,Kuo,692,Germany,Male,45.0,6,152296.83,4.0,0,1,108040.86,1,1,4,DIAMOND,489
2619.0,15724834.0,Wilson,498,France,Female,,1,0.0,2.0,0,0,135795.53,0,0,5,GOLD,371
2620.0,15800062.0,Lanford,850,Spain,Male,49.0,8,0.0,1.0,0,0,25867.67,1,1,2,PLATINUM,240
2621.0,15685300.0,Meng,603,,Male,35.0,6,128993.76,2.0,1,0,130483.56,0,0,4,DIAMOND,733
2622.0,15760102.0,Yeh,551,France,Female,36.0,5,0.0,1.0,1,0,183479.12,0,0,4,PLATINUM,960
2623.0,15787026.0,Onwuatuegwu,627,Germany,Male,27.0,0,185267.45,2.0,1,1,77027.34,0,0,4,SILVER,606
2624.0,15653696.0,Goliwe,515,France,Female,28.0,9,0.0,2.0,0,0,94141.75,0,0,3,PLATINUM,772
2625.0,15788946.0,Anthony,605,Spain,Female,29.0,3,116805.82,1.0,invalid_value,0,4092.75,0,0,5,PLATINUM,851
2626.0,15600724.0,Scott,567,Germany,Male,29.0,5,129750.68,1.0,1,0,109257.59,0,0,3,GOLD,886
2627.0,15574324.0,Genovese,568,Germany,Female,29.0,2,129177.01,2.0,0,,104617.99,0,0,3,DIAMOND,893
2628.0,15707144.0,Onyeorulu,571,Germany,Male,25.0,6,82506.72,2.0,1,0,167705.07,0,0,3,DIAMOND,624
2629.0,15775891.0,Myers,634,Germany,Male,48.0,2,107247.69,1.0,1,1,103712.05,1,1,5,GOLD,674
2630.0,15711789.0,Davey,768,Spain,Female,42.0,3,0.0,1.0,0,0,161242.99,1,1,1,SILVER,651
2631.0,15600879.0,Parsons,554,Germany,Female,36.0,3,,2.0,1,0,6089.13,0,0,3,,530
2632.0,15681196.0,Chikere,629,France,Male,35.0,1,172170.36,1.0,1,1,159777.37,0,0,2,GOLD,230
2633.0,15716000.0,Hs?eh,638,Spain,Male,48.0,2,0.0,2.0,1,1,7919.08,0,0,1,DIAMOND,674
2634.0,15766776.0,Sal,576,France,Male,41.0,1,0.0,1.0,1,1,188274.6,0,0,3,DIAMOND,999
2635.0,15680278.0,Ts'ai,661,Spain,Female,42.0,9,75361.44,1.0,1,0,27608.12,1,1,2,invalid_value,828
2636.0,15688637.0,invalid_value,592,France,Female,27.0,4,0.0,2.0,1,1,183569.25,0,0,5,PLATINUM,900
2637.0,15591179.0,Skelton,702,Spain,Male,30.0,2,0.0,2.0,1,1,145537.32,0,0,3,GOLD,786
2638.0,15677435.0,Kazantseva,647,France,Female,29.0,0,98263.46,2.0,1,0,164717.95,0,0,2,GOLD,621
2639.0,15698619.0,Bowhay,593,France,Male,43.0,9,0.0,2.0,1,1,76357.43,0,0,1,DIAMOND,931
2640.0,15581036.0,Beyer,712,Germany,Female,,3,109308.79,2.0,1,0,120158.72,1,1,1,GOLD,778
2641.0,15622117.0,Fries,625,Spain,Female,31.0,8,0.0,2.0,1,invalid_value,151843.54,0,0,2,SILVER,617
2642.0,15599301.0,invalid_value,538,Germany,Female,28.0,6,164365.44,1.0,0,1,5698.97,0,0,4,DIAMOND,659
2643.0,15581548.0,Kaodilinakachukwu,637,Spain,Female,22.0,5,98800.0,1.0,1,0,122865.55,0,0,2,SILVER,430
2644.0,15586870.0,Ni,632,France,Male,27.0,4,193125.85,1.0,1,,152665.85,0,0,4,GOLD,262
2645.0,15735263.0,Hsueh,736,France,Male,27.0,5,51522.75,1.0,0,1,192131.77,0,0,4,SILVER,562
2646.0,15765322.0,Connely,755,France,Male,23.0,5,84284.48,2.0,1,1,62851.6,0,0,5,DIAMOND,453
2647.0,15582944.0,Becker,425,Spain,Female,39.0,5,0.0,2.0,invalid_value,0,140941.47,0,0,1,DIAMOND,426
2648.0,15687162.0,Clayton,461,France,Male,51.0,9,119889.84,1.0,0,0,56767.67,1,1,1,GOLD,933
2649.0,15644962.0,Connolly,745,France,Male,21.0,4,137910.45,1.0,1,1,177235.23,0,0,3,PLATINUM,923
2650.0,15612615.0,Graham,616,France,Female,37.0,6,0.0,2.0,1,0,86242.18,0,0,2,PLATINUM,850
2651.0,15813439.0,Ch'ien,587,France,Male,33.0,5,100116.82,1.0,1,0,34215.58,0,0,5,SILVER,492
2652.0,15604544.0,Manfrin,850,Germany,Male,40.0,4,166082.15,2.0,0,1,44406.17,0,0,1,SILVER,563
2653.0,15761348.0,Kuo,601,France,Female,38.0,0,0.0,2.0,1,0,165196.65,0,0,4,PLATINUM,657
2654.0,15785078.0,Fomin,730,Spain,Male,26.0,3,0.0,1.0,1,0,34542.41,0,0,3,GOLD,805
2655.0,15759874.0,Chamberlain,532,France,Male,44.0,3,148595.55,1.0,1,0,74838.64,1,1,1,PLATINUM,955
2656.0,15643658.0,Barber,850,Germany,Male,53.0,2,94078.97,invalid_value,1,0,36980.54,0,0,4,GOLD,325
2657.0,15713267.0,Zimmer,779,Spain,Female,34.0,5,0.0,2.0,0,1,111676.63,0,0,1,SILVER,945
invalid_value,15737782.0,Brazenor,562,France,Male,29.0,9,0.0,1.0,invalid_value,1,,0,0,1,SILVER,512
2659.0,15815490.0,invalid_value,670,Germany,Male,40.0,2,164948.98,3.0,0,0,invalid_value,1,1,3,SILVER,955
2660.0,invalid_value,Caldwell,729,France,Female,62.0,4,140549.4,1.0,1,0,30990.16,1,1,3,GOLD,726
2661.0,15756241.0,Yirawala,767,France,Female,44.0,2,152509.25,1.0,1,1,136915.15,0,0,4,GOLD,777
2662.0,15688409.0,Donaldson,742,France,Female,28.0,2,191864.51,1.0,1,0,108457.99,invalid_value,invalid_value,5,,489
2663.0,15742272.0,Ozerova,669,France,Female,44.0,8,96418.09,1.0,0,0,131609.48,1,1,3,SILVER,915
2664.0,15717898.0,Bruce,542,Spain,Male,32.0,2,131945.94,1.0,0,1,159737.56,0,0,3,SILVER,406
2665.0,15769582.0,Kang,586,France,Male,29.0,3,0.0,2.0,1,1,142238.54,0,0,2,GOLD,1000
2666.0,15635660.0,Rossi,612,Germany,Male,30.0,,142910.15,1.0,1,0,,1,1,5,GOLD,763
2667.0,15576723.0,Ts'ai,740,France,Female,37.0,7,0.0,2.0,1,1,194270.91,0,0,invalid_value,DIAMOND,741
invalid_value,15591577.0,Moran,584,France,Male,35.0,3,146311.58,1.0,1,1,105443.47,0,,1,GOLD,292
2669.0,15582325.0,Jennings,524,France,Male,52.0,2,87894.26,1.0,1,0,173899.42,1,,4,SILVER,771
2670.0,15693947.0,Tokareva,614,France,Female,19.0,5,97445.49,2.0,1,0,122823.34,0,0,5,PLATINUM,invalid_value
2671.0,15760446.0,Pagnotto,598,France,Female,64.0,9,invalid_value,invalid_value,0,1,13181.37,1,1,5,GOLD,753
2672.0,15611105.0,Castella,799,Spain,Male,35.0,7,0.0,2.0,0,1,140780.8,0,0,4,PLATINUM,695
2673.0,15630920.0,Du Cane,724,France,Male,34.0,2,,2.0,,0,78560.64,0,0,1,DIAMOND,518
2674.0,15574910.0,Ferguson,601,France,Male,50.0,2,115625.07,1.0,1,0,185855.21,0,0,5,DIAMOND,666
2675.0,15756472.0,Odinakachukwu,804,France,Male,25.0,7,108396.67,1.0,1,0,128276.95,0,0,1,DIAMOND,399
2676.0,15682890.0,Woronoff,745,Germany,Male,38.0,5,65095.41,2.0,1,1,140197.42,0,0,3,PLATINUM,603
2677.0,15641994.0,Meng,667,Germany,Male,43.0,1,103018.45,1.0,1,0,32462.39,1,1,4,DIAMOND,784
2678.0,15733297.0,Sinclair,518,France,Female,38.0,10,84764.79,1.0,1,1,162253.9,0,0,4,SILVER,289
2679.0,15767793.0,Hsu,819,France,Female,38.0,10,0.0,2.0,1,0,30498.7,0,0,3,SILVER,380
2680.0,15725698.0,Panicucci,520,Spain,Female,35.0,4,115680.81,1.0,1,1,90280.7,invalid_value,0,5,PLATINUM,275
2681.0,15813532.0,Burns,625,,Female,39.0,5,0.0,2.0,1,0,32615.21,0,0,2,SILVER,269
2682.0,15576760.0,Onodugoadiegbemma,673,Germany,Male,36.0,5,73088.06,2.0,0,0,196142.26,0,0,3,GOLD,328
2683.0,15732102.0,Darling,656,Germany,Female,27.0,3,150905.03,2.0,1,0,16998.72,0,0,4,GOLD,839
2684.0,15739046.0,Maggard,850,Spain,Female,23.0,9,143054.85,1.0,0,1,62980.96,0,0,3,PLATINUM,930
2685.0,15631927.0,Thomas,574,Spain,Female,28.0,7,0.0,2.0,0,0,185660.3,0,0,1,PLATINUM,626
2686.0,15672115.0,Lettiere,679,France,Male,60.0,6,0.0,2.0,1,,77331.77,0,0,4,DIAMOND,421
2687.0,15618765.0,Ponomaryov,530,Germany,Female,42.0,0,99948.45,1.0,invalid_value,1,97338.62,0,0,4,DIAMOND,478
2688.0,15679148.0,Oliver,508,France,Male,44.0,3,115451.05,2.0,0,0,67234.33,0,0,5,GOLD,654
2689.0,15728474.0,Chienezie,558,invalid_value,Male,32.0,4,108235.91,1.0,1,1,143783.28,0,0,4,DIAMOND,801
2690.0,15636999.0,Mao,414,France,Male,38.0,8,0.0,1.0,0,1,77661.12,1,1,4,DIAMOND,258
2691.0,15754261.0,Ho,648,Spain,Male,42.0,2,98795.61,2.0,1,0,89123.99,0,0,5,GOLD,365
2692.0,15629150.0,Lucchese,721,France,Female,37.0,1,0.0,2.0,1,0,70810.8,0,invalid_value,5,DIAMOND,420
2693.0,15736274.0,Prokhorova,751,France,Male,31.0,8,0.0,2.0,0,0,17550.49,0,0,3,SILVER,341
2694.0,15627697.0,Alekseyeva,662,France,Male,34.0,2,invalid_value,2.0,0,1,21497.27,0,0,4,GOLD,892
2695.0,15721585.0,Blacklock,628,Germany,Male,29.0,3,113146.98,2.0,0,,124749.08,0,0,2,PLATINUM,354
2696.0,15639946.0,Sazonova,597,Germany,Female,39.0,8,162532.14,3.0,invalid_value,0,36051.46,1,1,2,SILVER,699
2697.0,15792176.0,Henty,698,Spain,Female,40.0,0,92053.44,1.0,1,1,143681.83,0,0,4,DIAMOND,970
2698.0,15699450.0,Li,723,France,Male,48.0,7,0.0,2.0,1,1,150694.58,0,0,1,PLATINUM,501
2699.0,15729954.0,Azuka,586,France,Female,28.0,5,0.0,3.0,1,0,170487.4,1,1,2,PLATINUM,471
2700.0,15600103.0,Alexander,633,Germany,Female,29.0,8,104944.1,1.0,1,1,97684.46,0,0,4,DIAMOND,769
